# split1	rel_image_1	split2	rel_image_2	Hamming
train	images/train/aug1_c5_00232.jpg	test	images/test/Corn_Blight_798.jpg	5
train	images/train/aug1_c5_00232.jpg	test	images/test/Corn_Health (10).jpg	5
train	images/train/aug1_c5_00277.jpg	test	images/test/Aphids_401.jpg	5
train	images/train/aug1_c5_00277.jpg	test	images/test/Corn_Health (10).jpg	5
train	images/train/aug1_c5_00290.jpg	test	images/test/Aphids_401.jpg	5
train	images/train/aug1_c5_00290.jpg	test	images/test/Corn_Blight_798.jpg	5
train	images/train/aug1_c5_00290.jpg	test	images/test/Corn_Health (10).jpg	5
train	images/train/aug1_c5_00296.jpg	test	images/test/Aphids_401.jpg	5
train	images/train/aug1_c5_00296.jpg	test	images/test/Corn_Blight_798.jpg	5
train	images/train/aug1_c5_00296.jpg	test	images/test/Corn_Health (10).jpg	5
train	images/train/aug1_c5_00379.jpg	test	images/test/Aphids_401.jpg	5
train	images/train/aug1_c5_00379.jpg	test	images/test/Corn_Blight_798.jpg	5
train	images/train/aug1_c5_00425.jpg	test	images/test/Aphids_401.jpg	5
train	images/train/aug1_c5_00425.jpg	test	images/test/Corn_Blight_798.jpg	5
train	images/train/aug1_c5_00446.jpg	test	images/test/Aphids_401.jpg	5
train	images/train/aug1_c5_00446.jpg	test	images/test/Corn_Blight_798.jpg	5
train	images/train/aug1_c5_00446.jpg	test	images/test/Corn_Health (10).jpg	5
train	images/train/aug1_c5_00493.jpg	test	images/test/Corn_borer_44.jpg	5
train	images/train/aug1_c5_00494.jpg	test	images/test/Corn_borer_462.jpg	5
train	images/train/aug1_c5_00502.jpg	test	images/test/Aphids_401.jpg	5
train	images/train/aug1_c5_00502.jpg	test	images/test/Corn_Blight_798.jpg	5
train	images/train/aug1_c5_00502.jpg	test	images/test/Corn_Health (10).jpg	5
train	images/train/mosaic_00066.jpg	test	images/test/Aphids_622.jpg	5
train	images/train/mosaic_00311.jpg	test	images/test/Aphids_127.jpg	5
train	images/train/mosaic_00311.jpg	test	images/test/Gray_Leaf_Spot_150.jpg	5
train	images/train/Aphids_222.jpg	val	images/val/Aphids_713.jpg	0
train	images/train/Aphids_527.jpg	val	images/val/Aphids_874.jpg	0
train	images/train/Aphids_661.jpg	val	images/val/Aphids_770.jpg	0
train	images/train/Aphids_688.jpg	val	images/val/Aphids_874.jpg	0
train	images/train/Aphids_7.jpg	val	images/val/Aphids_870.jpg	0
train	images/train/Aphids_7.jpg	val	images/val/Aphids_878.jpg	0
train	images/train/Aphids_711.jpg	val	images/val/Aphids_543.jpg	0
train	images/train/Aphids_733.jpg	val	images/val/Aphids_735.jpg	0
train	images/train/Aphids_733.jpg	val	images/val/Aphids_866.jpg	0
train	images/train/Aphids_734.jpg	val	images/val/Aphids_735.jpg	0
train	images/train/Aphids_734.jpg	val	images/val/Aphids_866.jpg	0
train	images/train/Aphids_747.jpg	val	images/val/Aphids_666.jpg	0
train	images/train/Aphids_752.jpg	val	images/val/Aphids_874.jpg	0
train	images/train/Aphids_753.jpg	val	images/val/Aphids_735.jpg	0
train	images/train/Aphids_753.jpg	val	images/val/Aphids_866.jpg	0
train	images/train/Aphids_754.jpg	val	images/val/Aphids_666.jpg	0
train	images/train/Aphids_763.jpg	val	images/val/Aphids_788.jpg	0
train	images/train/Aphids_763.jpg	val	images/val/Aphids_801.jpg	0
train	images/train/Aphids_773.jpg	val	images/val/Aphids_771.jpg	0
train	images/train/Aphids_776.jpg	val	images/val/Aphids_837.jpg	0
train	images/train/Aphids_805.jpg	val	images/val/Aphids_870.jpg	0
train	images/train/Aphids_805.jpg	val	images/val/Aphids_878.jpg	0
train	images/train/Aphids_821.jpg	val	images/val/Aphids_837.jpg	0
train	images/train/Aphids_826.jpg	val	images/val/Aphids_770.jpg	0
train	images/train/Aphids_828.jpg	val	images/val/Aphids_770.jpg	0
train	images/train/Aphids_831.jpg	val	images/val/Aphids_858.jpg	0
train	images/train/Aphids_833.jpg	val	images/val/Aphids_735.jpg	0
train	images/train/Aphids_833.jpg	val	images/val/Aphids_866.jpg	0
train	images/train/Aphids_835.jpg	val	images/val/Aphids_870.jpg	0
train	images/train/Aphids_835.jpg	val	images/val/Aphids_878.jpg	0
train	images/train/Aphids_876.jpg	val	images/val/Aphids_837.jpg	0
train	images/train/Army_worm_236.jpg	val	images/val/Army_worm_529.jpg	0
train	images/train/Army_worm_420.jpg	val	images/val/Army_worm_557.jpg	0
train	images/train/Army_worm_44.jpg	val	images/val/Army_worm_156.jpg	0
train	images/train/Army_worm_98.jpg	val	images/val/Army_worm_10.jpg	0
train	images/train/Corn_Blight_802.jpg	val	images/val/Corn_Blight_672.jpg	0
train	images/train/Corn_Health (825).jpg	val	images/val/Corn_Health (288).jpg	0
train	images/train/Corn_borer_1009.jpg	val	images/val/Corn_borer_863.jpg	0
train	images/train/Corn_borer_2.jpg	val	images/val/Corn_borer_320.jpg	0
train	images/train/Corn_borer_228.jpg	val	images/val/Corn_borer_612.jpg	0
train	images/train/Corn_borer_256.jpg	val	images/val/Corn_borer_730.jpg	0
train	images/train/Corn_borer_294.jpg	val	images/val/Corn_borer_302.jpg	0
train	images/train/Corn_borer_310.jpg	val	images/val/Corn_borer_846.jpg	0
train	images/train/Corn_borer_62.jpg	val	images/val/Corn_borer_708.jpg	0
train	images/train/Corn_borer_78.jpg	val	images/val/Corn_borer_568.jpg	0
train	images/train/Corn_borer_800.jpg	val	images/val/Corn_borer_336.jpg	0
train	images/train/Corn_borer_822.jpg	val	images/val/Corn_borer_394.jpg	0
train	images/train/Corn_borer_824.jpg	val	images/val/Corn_borer_468.jpg	0
train	images/train/Corn_borer_860.jpg	val	images/val/Corn_borer_1008.jpg	0
train	images/train/Corn_borer_870.jpg	val	images/val/Corn_borer_859.jpg	0
train	images/train/Corn_borer_998.jpg	val	images/val/Corn_borer_994.jpg	0
train	images/train/Gray_Leaf_Spot_211.jpg	val	images/val/Corn_Blight_114.jpg	0
train	images/train/aug1_c4_00009.jpg	val	images/val/Corn_borer_308.jpg	0
train	images/train/aug1_c4_00010.jpg	val	images/val/Corn_borer_730.jpg	0
train	images/train/aug1_c4_00012.jpg	val	images/val/Corn_borer_58.jpg	0
train	images/train/aug1_c4_00028.jpg	val	images/val/Corn_borer_898.jpg	0
train	images/train/aug1_c4_00035.jpg	val	images/val/Corn_borer_1035.jpg	0
train	images/train/aug1_c4_00043.jpg	val	images/val/Corn_borer_977.jpg	0
train	images/train/aug1_c4_00066.jpg	val	images/val/Corn_borer_220.jpg	0
train	images/train/aug1_c4_00090.jpg	val	images/val/Corn_borer_859.jpg	0
train	images/train/aug1_c4_00091.jpg	val	images/val/Corn_borer_908.jpg	0
train	images/train/aug1_c4_00094.jpg	val	images/val/Corn_borer_708.jpg	0
train	images/train/aug1_c4_00120.jpg	val	images/val/Corn_borer_908.jpg	0
train	images/train/aug1_c4_00141.jpg	val	images/val/Corn_borer_859.jpg	0
train	images/train/aug1_c4_00150.jpg	val	images/val/Corn_borer_220.jpg	0
train	images/train/aug1_c4_00152.jpg	val	images/val/Corn_borer_340.jpg	0
train	images/train/aug1_c4_00185.jpg	val	images/val/Corn_borer_180.jpg	0
train	images/train/aug1_c4_00192.jpg	val	images/val/Corn_borer_282.jpg	0
train	images/train/aug1_c4_00224.jpg	val	images/val/Corn_borer_859.jpg	0
train	images/train/aug1_c4_00249.jpg	val	images/val/Corn_borer_1033.jpg	0
train	images/train/aug1_c4_00252.jpg	val	images/val/Corn_borer_1008.jpg	0
train	images/train/aug1_c4_00274.jpg	val	images/val/Corn_borer_52.jpg	0
train	images/train/aug1_c4_00284.jpg	val	images/val/Corn_borer_390.jpg	0
train	images/train/aug1_c4_00296.jpg	val	images/val/Corn_borer_274.jpg	0
train	images/train/aug1_c4_00307.jpg	val	images/val/Corn_borer_730.jpg	0
train	images/train/aug1_c4_00323.jpg	val	images/val/Corn_borer_254.jpg	0
train	images/train/aug1_c5_00007.jpg	val	images/val/Army_worm_518.jpg	0
train	images/train/aug1_c5_00024.jpg	val	images/val/Army_worm_455.jpg	0
train	images/train/aug1_c5_00057.jpg	val	images/val/Army_worm_614.jpg	0
train	images/train/aug1_c5_00058.jpg	val	images/val/Army_worm_429.jpg	0
train	images/train/aug1_c5_00058.jpg	val	images/val/Army_worm_577.jpg	0
train	images/train/aug1_c5_00079.jpg	val	images/val/Army_worm_557.jpg	0
train	images/train/aug1_c5_00091.jpg	val	images/val/Army_worm_154.jpg	0
train	images/train/aug1_c5_00093.jpg	val	images/val/Army_worm_518.jpg	0
train	images/train/aug1_c5_00105.jpg	val	images/val/Army_worm_557.jpg	0
train	images/train/aug1_c5_00139.jpg	val	images/val/Army_worm_156.jpg	0
train	images/train/aug1_c5_00174.jpg	val	images/val/Army_worm_46.jpg	0
train	images/train/aug1_c5_00178.jpg	val	images/val/Army_worm_46.jpg	0
train	images/train/aug1_c5_00190.jpg	val	images/val/Army_worm_415.jpg	0
train	images/train/aug1_c5_00191.jpg	val	images/val/Army_worm_515.jpg	0
train	images/train/aug1_c5_00212.jpg	val	images/val/Army_worm_10.jpg	0
train	images/train/aug1_c5_00229.jpg	val	images/val/Army_worm_476.jpg	0
train	images/train/aug1_c5_00237.jpg	val	images/val/Army_worm_614.jpg	0
train	images/train/aug1_c5_00274.jpg	val	images/val/Army_worm_590.jpg	0
train	images/train/aug1_c5_00297.jpg	val	images/val/Army_worm_429.jpg	0
train	images/train/aug1_c5_00297.jpg	val	images/val/Army_worm_577.jpg	0
train	images/train/aug1_c5_00309.jpg	val	images/val/Army_worm_360.jpg	0
train	images/train/aug1_c5_00314.jpg	val	images/val/Army_worm_294.jpg	0
train	images/train/aug1_c5_00318.jpg	val	images/val/Army_worm_374.jpg	0
train	images/train/aug1_c5_00326.jpg	val	images/val/Army_worm_386.jpg	0
train	images/train/aug1_c5_00327.jpg	val	images/val/Army_worm_378.jpg	0
train	images/train/aug1_c5_00333.jpg	val	images/val/Army_worm_216.jpg	0
train	images/train/aug1_c5_00359.jpg	val	images/val/Army_worm_288.jpg	0
train	images/train/aug1_c5_00360.jpg	val	images/val/Army_worm_104.jpg	0
train	images/train/aug1_c5_00370.jpg	val	images/val/Army_worm_429.jpg	0
train	images/train/aug1_c5_00370.jpg	val	images/val/Army_worm_577.jpg	0
train	images/train/aug1_c5_00375.jpg	val	images/val/Army_worm_518.jpg	0
train	images/train/aug1_c5_00387.jpg	val	images/val/Army_worm_529.jpg	0
train	images/train/aug1_c5_00403.jpg	val	images/val/Army_worm_156.jpg	0
train	images/train/aug1_c5_00410.jpg	val	images/val/Army_worm_557.jpg	0
train	images/train/aug1_c5_00411.jpg	val	images/val/Army_worm_156.jpg	0
train	images/train/aug1_c5_00417.jpg	val	images/val/Army_worm_419.jpg	0
train	images/train/aug1_c5_00419.jpg	val	images/val/Army_worm_104.jpg	0
train	images/train/aug1_c5_00445.jpg	val	images/val/Army_worm_250.jpg	0
train	images/train/aug1_c5_00464.jpg	val	images/val/Army_worm_557.jpg	0
train	images/train/aug1_c5_00470.jpg	val	images/val/Army_worm_378.jpg	0
train	images/train/aug1_c5_00492.jpg	val	images/val/Army_worm_194.jpg	0
train	images/train/aug1_c5_00495.jpg	val	images/val/Army_worm_533.jpg	0
train	images/train/Aphids_171.jpg	val	images/val/Aphids_342.jpg	1
train	images/train/Aphids_704.jpg	val	images/val/Aphids_662.jpg	1
train	images/train/Aphids_840.jpg	val	images/val/Aphids_666.jpg	1
train	images/train/Aphids_840.jpg	val	images/val/Aphids_735.jpg	1
train	images/train/Aphids_840.jpg	val	images/val/Aphids_866.jpg	1
train	images/train/Corn_Blight_1049.jpg	val	images/val/Corn_Blight_715.jpg	1
train	images/train/Corn_Blight_370.jpg	val	images/val/Corn_Health (288).jpg	1
train	images/train/Corn_Common_Rust (438).jpg	val	images/val/Corn_Common_Rust (411).jpg	1
train	images/train/Corn_Health (1003).jpg	val	images/val/Aphids_56.jpg	1
train	images/train/Corn_Health (372).jpg	val	images/val/Corn_Health (199).jpg	1
train	images/train/Corn_borer_998.jpg	val	images/val/Corn_borer_959.jpg	1
train	images/train/aug1_c4_00045.jpg	val	images/val/Corn_borer_336.jpg	1
train	images/train/aug1_c4_00078.jpg	val	images/val/Corn_borer_468.jpg	1
train	images/train/aug1_c4_00152.jpg	val	images/val/Corn_borer_4.jpg	1
train	images/train/aug1_c4_00152.jpg	val	images/val/Corn_borer_430.jpg	1
train	images/train/aug1_c4_00152.jpg	val	images/val/Corn_borer_750.jpg	1
train	images/train/aug1_c5_00004.jpg	val	images/val/Army_worm_429.jpg	1
train	images/train/aug1_c5_00004.jpg	val	images/val/Army_worm_577.jpg	1
train	images/train/aug1_c5_00050.jpg	val	images/val/Army_worm_226.jpg	1
train	images/train/aug1_c5_00081.jpg	val	images/val/Army_worm_506.jpg	1
train	images/train/aug1_c5_00110.jpg	val	images/val/Army_worm_250.jpg	1
train	images/train/aug1_c5_00194.jpg	val	images/val/Army_worm_486.jpg	1
train	images/train/aug1_c5_00303.jpg	val	images/val/Army_worm_583.jpg	1
train	images/train/aug1_c5_00320.jpg	val	images/val/Army_worm_202.jpg	1
train	images/train/aug1_c5_00348.jpg	val	images/val/Army_worm_218.jpg	1
train	images/train/aug1_c5_00364.jpg	val	images/val/Army_worm_142.jpg	1
train	images/train/aug1_c5_00458.jpg	val	images/val/Army_worm_10.jpg	1
train	images/train/aug1_c5_00498.jpg	val	images/val/Army_worm_481.jpg	1
train	images/train/Aphids_216.jpg	val	images/val/Aphids_178.jpg	2
train	images/train/Aphids_232.jpg	val	images/val/Corn_Health (24).jpg	2
train	images/train/Aphids_238.jpg	val	images/val/Aphids_342.jpg	2
train	images/train/Aphids_338.jpg	val	images/val/Aphids_287.jpg	2
train	images/train/Aphids_429.jpg	val	images/val/Corn_Health (585).jpg	2
train	images/train/Aphids_480.jpg	val	images/val/Corn_Health (1092).jpg	2
train	images/train/Aphids_559.jpg	val	images/val/Aphids_177.jpg	2
train	images/train/Aphids_705.jpg	val	images/val/Aphids_713.jpg	2
train	images/train/Aphids_717.jpg	val	images/val/Aphids_735.jpg	2
train	images/train/Aphids_717.jpg	val	images/val/Aphids_866.jpg	2
train	images/train/Aphids_733.jpg	val	images/val/Aphids_666.jpg	2
train	images/train/Aphids_734.jpg	val	images/val/Aphids_666.jpg	2
train	images/train/Aphids_747.jpg	val	images/val/Aphids_735.jpg	2
train	images/train/Aphids_747.jpg	val	images/val/Aphids_866.jpg	2
train	images/train/Aphids_753.jpg	val	images/val/Aphids_666.jpg	2
train	images/train/Aphids_754.jpg	val	images/val/Aphids_735.jpg	2
train	images/train/Aphids_754.jpg	val	images/val/Aphids_866.jpg	2
train	images/train/Aphids_778.jpg	val	images/val/Aphids_813.jpg	2
train	images/train/Aphids_809.jpg	val	images/val/Aphids_666.jpg	2
train	images/train/Aphids_833.jpg	val	images/val/Aphids_666.jpg	2
train	images/train/Aphids_844.jpg	val	images/val/Aphids_666.jpg	2
train	images/train/Aphids_844.jpg	val	images/val/Aphids_735.jpg	2
train	images/train/Aphids_844.jpg	val	images/val/Aphids_866.jpg	2
train	images/train/Aphids_848.jpg	val	images/val/Aphids_724.jpg	2
train	images/train/Aphids_855.jpg	val	images/val/Aphids_662.jpg	2
train	images/train/Army_worm_606.jpg	val	images/val/Army_worm_411.jpg	2
train	images/train/Corn_Blight_1160.jpg	val	images/val/Gray_Leaf_Spot_144.jpg	2
train	images/train/Corn_Blight_131.jpg	val	images/val/Corn_Health (812).jpg	2
train	images/train/Corn_Blight_203.jpg	val	images/val/Aphids_968.jpg	2
train	images/train/Corn_Blight_255.jpg	val	images/val/Aphids_354.jpg	2
train	images/train/Corn_Common_Rust (307).jpg	val	images/val/Corn_Common_Rust (366).jpg	2
train	images/train/Corn_Common_Rust (75).jpg	val	images/val/Corn_Common_Rust (683).jpg	2
train	images/train/Corn_Common_Rust (786).jpg	val	images/val/Corn_Common_Rust (313).jpg	2
train	images/train/Corn_Health (462).jpg	val	images/val/Corn_Health (24).jpg	2
train	images/train/Corn_Health (547).jpg	val	images/val/Corn_borer_254.jpg	2
train	images/train/Corn_Health (715).jpg	val	images/val/Corn_Health (473).jpg	2
train	images/train/Corn_Health (971).jpg	val	images/val/Gray_Leaf_Spot_159.jpg	2
train	images/train/Corn_borer_110.jpg	val	images/val/Corn_borer_612.jpg	2
train	images/train/Corn_borer_266.jpg	val	images/val/Army_worm_46.jpg	2
train	images/train/Corn_borer_348.jpg	val	images/val/Corn_borer_1021.jpg	2
train	images/train/aug1_c4_00075.jpg	val	images/val/Corn_borer_612.jpg	2
train	images/train/aug1_c4_00241.jpg	val	images/val/Corn_borer_730.jpg	2
train	images/train/aug1_c5_00127.jpg	val	images/val/Army_worm_290.jpg	2
train	images/train/aug1_c5_00465.jpg	val	images/val/Army_worm_10.jpg	2
train	images/train/Aphids_107.jpg	val	images/val/Aphids_713.jpg	3
train	images/train/Aphids_131.jpg	val	images/val/Aphids_334.jpg	3
train	images/train/Aphids_163.jpg	val	images/val/Aphids_854.jpg	3
train	images/train/Aphids_167.jpg	val	images/val/Aphids_342.jpg	3
train	images/train/Aphids_179.jpg	val	images/val/Corn_Health (24).jpg	3
train	images/train/Aphids_189.jpg	val	images/val/Aphids_173.jpg	3
train	images/train/Aphids_189.jpg	val	images/val/Aphids_177.jpg	3
train	images/train/Aphids_206.jpg	val	images/val/Aphids_511.jpg	3
train	images/train/Aphids_222.jpg	val	images/val/Aphids_854.jpg	3
train	images/train/Aphids_227.jpg	val	images/val/Aphids_713.jpg	3
train	images/train/Aphids_232.jpg	val	images/val/Aphids_968.jpg	3
train	images/train/Aphids_232.jpg	val	images/val/Corn_Health (734).jpg	3
train	images/train/Aphids_248.jpg	val	images/val/Aphids_377.jpg	3
train	images/train/Aphids_314.jpg	val	images/val/Aphids_908.jpg	3
train	images/train/Aphids_315.jpg	val	images/val/Army_worm_476.jpg	3
train	images/train/Aphids_330.jpg	val	images/val/Aphids_271.jpg	3
train	images/train/Aphids_350.jpg	val	images/val/Aphids_132.jpg	3
train	images/train/Aphids_371.jpg	val	images/val/Aphids_415.jpg	3
train	images/train/Aphids_467.jpg	val	images/val/Aphids_173.jpg	3
train	images/train/Aphids_499.jpg	val	images/val/Aphids_842.jpg	3
train	images/train/Aphids_528.jpg	val	images/val/Aphids_662.jpg	3
train	images/train/Aphids_554.jpg	val	images/val/Aphids_173.jpg	3
train	images/train/Aphids_559.jpg	val	images/val/Aphids_128.jpg	3
train	images/train/Aphids_705.jpg	val	images/val/Aphids_854.jpg	3
train	images/train/Aphids_717.jpg	val	images/val/Aphids_854.jpg	3
train	images/train/Aphids_733.jpg	val	images/val/Aphids_854.jpg	3
train	images/train/Aphids_734.jpg	val	images/val/Aphids_854.jpg	3
train	images/train/Aphids_753.jpg	val	images/val/Aphids_854.jpg	3
train	images/train/Aphids_756.jpg	val	images/val/Aphids_271.jpg	3
train	images/train/Aphids_762.jpg	val	images/val/Aphids_713.jpg	3
train	images/train/Aphids_833.jpg	val	images/val/Aphids_854.jpg	3
train	images/train/Aphids_89.jpg	val	images/val/Corn_Health (24).jpg	3
train	images/train/Aphids_905.jpg	val	images/val/Aphids_302.jpg	3
train	images/train/Army_worm_236.jpg	val	images/val/Corn_Health (473).jpg	3
train	images/train/Army_worm_278.jpg	val	images/val/Army_worm_476.jpg	3
train	images/train/Army_worm_550.jpg	val	images/val/Army_worm_476.jpg	3
train	images/train/Corn_Blight_203.jpg	val	images/val/Corn_Health (24).jpg	3
train	images/train/Corn_Blight_635.jpg	val	images/val/Corn_Health (812).jpg	3
train	images/train/Corn_Blight_882.jpg	val	images/val/Aphids_842.jpg	3
train	images/train/Corn_Blight_933.jpg	val	images/val/Aphids_842.jpg	3
train	images/train/Corn_Common_Rust (1004).jpg	val	images/val/Corn_Common_Rust (968).jpg	3
train	images/train/Corn_Common_Rust (1054).jpg	val	images/val/Corn_Common_Rust (981).jpg	3
train	images/train/Corn_Common_Rust (1285).jpg	val	images/val/Aphids_968.jpg	3
train	images/train/Corn_Common_Rust (227).jpg	val	images/val/Corn_Common_Rust (1053).jpg	3
train	images/train/Corn_Common_Rust (266).jpg	val	images/val/Corn_Common_Rust (340).jpg	3
train	images/train/Corn_Common_Rust (307).jpg	val	images/val/Corn_Common_Rust (300).jpg	3
train	images/train/Corn_Common_Rust (454).jpg	val	images/val/Corn_Common_Rust (1053).jpg	3
train	images/train/Corn_Common_Rust (480).jpg	val	images/val/Corn_Common_Rust (325).jpg	3
train	images/train/Corn_Common_Rust (481).jpg	val	images/val/Corn_Common_Rust (724).jpg	3
train	images/train/Corn_Common_Rust (522).jpg	val	images/val/Corn_Common_Rust (912).jpg	3
train	images/train/Corn_Common_Rust (569).jpg	val	images/val/Corn_Common_Rust (724).jpg	3
train	images/train/Corn_Common_Rust (587).jpg	val	images/val/Corn_Common_Rust (208).jpg	3
train	images/train/Corn_Common_Rust (772).jpg	val	images/val/Corn_Common_Rust (340).jpg	3
train	images/train/Corn_Common_Rust (786).jpg	val	images/val/Corn_Common_Rust (1008).jpg	3
train	images/train/Corn_Common_Rust (795).jpg	val	images/val/Corn_Common_Rust (335).jpg	3
train	images/train/Corn_Common_Rust (954).jpg	val	images/val/Corn_Common_Rust (208).jpg	3
train	images/train/Corn_Common_Rust (954).jpg	val	images/val/Corn_Common_Rust (944).jpg	3
train	images/train/Corn_Common_Rust (960).jpg	val	images/val/Corn_Common_Rust (944).jpg	3
train	images/train/Corn_Common_Rust (964).jpg	val	images/val/Corn_Common_Rust (981).jpg	3
train	images/train/Corn_Common_Rust (974).jpg	val	images/val/Corn_Common_Rust (708).jpg	3
train	images/train/Corn_Common_Rust (984).jpg	val	images/val/Corn_Common_Rust (898).jpg	3
train	images/train/Corn_Common_Rust (989).jpg	val	images/val/Corn_Common_Rust (305).jpg	3
train	images/train/Corn_Health (1068).jpg	val	images/val/Aphids_842.jpg	3
train	images/train/Corn_Health (141).jpg	val	images/val/Aphids_713.jpg	3
train	images/train/Corn_Health (187).jpg	val	images/val/Corn_Health (24).jpg	3
train	images/train/Corn_Health (352).jpg	val	images/val/Corn_Blight_715.jpg	3
train	images/train/Corn_Health (388).jpg	val	images/val/Corn_Health (585).jpg	3
train	images/train/Corn_Health (462).jpg	val	images/val/Aphids_968.jpg	3
train	images/train/Corn_Health (462).jpg	val	images/val/Corn_Health (734).jpg	3
train	images/train/Corn_Health (50).jpg	val	images/val/Corn_Health (812).jpg	3
train	images/train/Corn_Health (502).jpg	val	images/val/Corn_Blight_715.jpg	3
train	images/train/Corn_Health (543).jpg	val	images/val/Corn_Health (233).jpg	3
train	images/train/Corn_Health (602).jpg	val	images/val/Army_worm_529.jpg	3
train	images/train/Corn_Health (715).jpg	val	images/val/Army_worm_529.jpg	3
train	images/train/Corn_Health (743).jpg	val	images/val/Corn_Blight_859.jpg	3
train	images/train/Corn_borer_1007.jpg	val	images/val/Corn_borer_859.jpg	3
train	images/train/Corn_borer_24.jpg	val	images/val/Corn_borer_320.jpg	3
train	images/train/Corn_borer_46.jpg	val	images/val/Corn_borer_320.jpg	3
train	images/train/Corn_borer_706.jpg	val	images/val/Aphids_507.jpg	3
train	images/train/Corn_borer_84.jpg	val	images/val/Corn_borer_612.jpg	3
train	images/train/Corn_borer_848.jpg	val	images/val/Corn_borer_859.jpg	3
train	images/train/aug1_c4_00033.jpg	val	images/val/Corn_borer_302.jpg	3
train	images/train/aug1_c4_00256.jpg	val	images/val/Army_worm_46.jpg	3
train	images/train/aug1_c4_00314.jpg	val	images/val/Corn_borer_911.jpg	3
train	images/train/aug1_c4_00354.jpg	val	images/val/Aphids_507.jpg	3
train	images/train/aug1_c4_00357.jpg	val	images/val/Corn_borer_859.jpg	3
train	images/train/aug1_c5_00098.jpg	val	images/val/Army_worm_476.jpg	3
train	images/train/aug1_c5_00112.jpg	val	images/val/Army_worm_10.jpg	3
train	images/train/aug1_c5_00238.jpg	val	images/val/Army_worm_476.jpg	3
train	images/train/aug1_c5_00277.jpg	val	images/val/Army_worm_529.jpg	3
train	images/train/aug1_c5_00387.jpg	val	images/val/Corn_Health (473).jpg	3
train	images/train/aug1_c5_00459.jpg	val	images/val/Army_worm_202.jpg	3
train	images/train/mosaic_00264.jpg	val	images/val/Aphids_520.jpg	3
train	images/train/Aphids_107.jpg	val	images/val/Aphids_854.jpg	4
train	images/train/Aphids_122.jpg	val	images/val/Aphids_364.jpg	4
train	images/train/Aphids_174.jpg	val	images/val/Aphids_173.jpg	4
train	images/train/Aphids_179.jpg	val	images/val/Corn_Health (233).jpg	4
train	images/train/Aphids_179.jpg	val	images/val/Corn_Health (969).jpg	4
train	images/train/Aphids_209.jpg	val	images/val/Aphids_178.jpg	4
train	images/train/Aphids_209.jpg	val	images/val/Aphids_377.jpg	4
train	images/train/Aphids_214.jpg	val	images/val/Aphids_334.jpg	4
train	images/train/Aphids_224.jpg	val	images/val/Aphids_364.jpg	4
train	images/train/Aphids_227.jpg	val	images/val/Aphids_854.jpg	4
train	images/train/Aphids_227.jpg	val	images/val/Aphids_964.jpg	4
train	images/train/Aphids_232.jpg	val	images/val/Corn_Blight_956.jpg	4
train	images/train/Aphids_236.jpg	val	images/val/Corn_Blight_696.jpg	4
train	images/train/Aphids_255.jpg	val	images/val/Aphids_29.jpg	4
train	images/train/Aphids_300.jpg	val	images/val/Aphids_770.jpg	4
train	images/train/Aphids_325.jpg	val	images/val/Aphids_854.jpg	4
train	images/train/Aphids_325.jpg	val	images/val/Corn_Blight_696.jpg	4
train	images/train/Aphids_326.jpg	val	images/val/Aphids_173.jpg	4
train	images/train/Aphids_336.jpg	val	images/val/Aphids_271.jpg	4
train	images/train/Aphids_358.jpg	val	images/val/Aphids_243.jpg	4
train	images/train/Aphids_362.jpg	val	images/val/Aphids_271.jpg	4
train	images/train/Aphids_362.jpg	val	images/val/Aphids_334.jpg	4
train	images/train/Aphids_370.jpg	val	images/val/Aphids_415.jpg	4
train	images/train/Aphids_370.jpg	val	images/val/Corn_Blight_956.jpg	4
train	images/train/Aphids_370.jpg	val	images/val/Corn_Health (601).jpg	4
train	images/train/Aphids_371.jpg	val	images/val/Gray_Leaf_Spot_395.jpg	4
train	images/train/Aphids_383.jpg	val	images/val/Corn_Health (734).jpg	4
train	images/train/Aphids_383.jpg	val	images/val/Corn_Health (969).jpg	4
train	images/train/Aphids_407.jpg	val	images/val/Gray_Leaf_Spot_395.jpg	4
train	images/train/Aphids_416.jpg	val	images/val/Aphids_415.jpg	4
train	images/train/Aphids_416.jpg	val	images/val/Corn_Blight_956.jpg	4
train	images/train/Aphids_458.jpg	val	images/val/Aphids_471.jpg	4
train	images/train/Aphids_458.jpg	val	images/val/Corn_Health (473).jpg	4
train	images/train/Aphids_467.jpg	val	images/val/Aphids_141.jpg	4
train	images/train/Aphids_467.jpg	val	images/val/Aphids_993.jpg	4
train	images/train/Aphids_559.jpg	val	images/val/Aphids_173.jpg	4
train	images/train/Aphids_59.jpg	val	images/val/Aphids_770.jpg	4
train	images/train/Aphids_607.jpg	val	images/val/Aphids_780.jpg	4
train	images/train/Aphids_638.jpg	val	images/val/Corn_Blight_696.jpg	4
train	images/train/Aphids_705.jpg	val	images/val/Aphids_735.jpg	4
train	images/train/Aphids_705.jpg	val	images/val/Aphids_866.jpg	4
train	images/train/Aphids_717.jpg	val	images/val/Aphids_666.jpg	4
train	images/train/Aphids_717.jpg	val	images/val/Aphids_713.jpg	4
train	images/train/Aphids_743.jpg	val	images/val/Aphids_713.jpg	4
train	images/train/Aphids_76.jpg	val	images/val/Aphids_471.jpg	4
train	images/train/Aphids_762.jpg	val	images/val/Aphids_854.jpg	4
train	images/train/Aphids_809.jpg	val	images/val/Aphids_735.jpg	4
